PK,SK,name,hiragana,level,english,vietnamese,chinese,korean,indonesian,hindi,lexical_category,accent_up,accent_down,EntityType
WORD,3161,ワクチン,ワクチン,13,vaccine,vắc xin,疫苗,백신,vaksin,वैक्सीन,noun,,1,Word
WORD,3162,点滴,てんてき,13,intravenous drip,tiêm truyền tĩnh mạch,点滴,링거 주사,infus,ड्रिप,noun,1,,Word
WORD,3163,目薬,めぐすり,10,eye drops,thuốc nhỏ mắt,眼药水,안약,obat tetes mata,आँख की दवा,noun,1,2,Word
WORD,3164,パスワード,パスワード,9,password,mật khẩu,密码,비밀번호,kata sandi,पासवर्ड,noun,1,3,Word
WORD,3165,歯磨き,はみがき,8,tooth brushing,đánh răng,刷牙,양치질,menyikat gigi,दांतों को ब्रश करना,noun,1,2,Word
WORD,3166,銭湯,せんとう,13,public bath,nhà tắm công cộng,公共浴池,대중목욕탕,pemandian umum,स्नानगृह,noun,,1,Word
WORD,3167,おなら,おなら,11,fart,đánh rắm,屁,방귀,kentut,पाद,noun,1,,Word
WORD,3168,げっぷ,げっぷ,14,burp,ợ hơi,打嗝,트림,bersendawa,डकार,noun,,1,Word
WORD,3169,溜息,ためいき,12,sigh,tiếng thở dài,叹气,한숨,desahan,आह,noun,1,3,Word
WORD,3170,本音,ほんね,12,true feelings,ý định thật sự,真实想法,본심,perasaan sejati,सच्ची भावनाएँ,noun,1,,Word
WORD,3171,縄,なわ,11,rope,dây thừng,绳子,밧줄,tali,रस्सी,noun,1,,Word
WORD,3172,リボン,リボン,13,ribbon,ruy băng,丝带,리본,pita,रिबन,noun,,1,Word
WORD,3173,ジャージ,ジャージ,15,tracksuit/jersey,bộ đồ thể thao,运动服,저지,pakaian olahraga,जर्सी,noun,1,,Word
WORD,3174,溶岩,ようがん,15,lava,dung nham,熔岩,용암,lava,लावा,noun,,1,Word
WORD,3175,噴火,ふんか,14,eruption,phun trào,喷火,분화,erupsi,विस्फोट,noun,1,,Word
WORD,3176,震度,しんど,9,seismic intensity,độ rung địa chấn,震级,진도,intensitas gempa,भूकंपीय तीव्रता,noun,,1,Word
WORD,3177,マグニチュード,マグニチュード,12,magnitude (earthquake),độ lớn (động đất),震级,규모,magnitudo,परिमाण,noun,,1,Word
WORD,3178,揺れ,ゆれ,10,shake/tremor,rung lắc,"摇晃, 震动",흔들림,guncangan,हिलना,noun,1,,Word
WORD,3179,緊急,きんきゅう,9,emergency,khẩn cấp,紧急,긴급,darurat,आपातकाल,noun,1,,Word
WORD,3180,揺り籠,ゆりかご,13,cradle,cái nôi,摇篮,요람,buaian,पालना,noun,1,2,Word
WORD,3181,ブランコ,ブランコ,14,swing,xích đu,秋千,그네,ayunan,झूला,noun,1,2,Word
WORD,3182,スペア,スペア,16,spare,dự phòng,备用,예비,cadangan,अतिरिक्त,noun,1,2,Word
WORD,3183,代替,だいたい,13,alternative,thay thế,"代替, 替代",대체,pengganti,विकल्प,noun,1,,Word
WORD,3184,封筒,ふうとう,8,envelope,phong bì,信封,봉투,amplop,लिफाफा,noun,1,,Word
WORD,3185,葉書,はがき,11,postcard,bưu thiếp,明信片,엽서,kartu pos,पोस्टकार्ड,noun,1,,Word
WORD,3186,値引き,ねびき,9,discount,giảm giá,折扣,할인,diskon,छूट,noun,1,,Word
WORD,3187,お得な,おとくな,10,advantageous,có lợi,划算的,이득이다,menguntungkan,फ़ायदेमंद,na_adjective,1,,Word
WORD,3188,手頃な,てごろな,12,affordable/handy,phải chăng/dễ sử dụng,"便宜的, 合适的",적당하다,"terjangkau, mudah digunakan","किफायती, सुविधाजनक",na_adjective,1,,Word
WORD,3189,手柄,てがら,14,achievement/exploit,thành tích,"功绩,功劳",공적,"prestasi,jasa",उपलब्धि,noun,1,,Word
WORD,3190,録音,ろくおん,10,audio recording,ghi âm,录音,녹음,rekaman audio,ऑडियो रिकॉर्डिंग,noun,1,,Word
WORD,3191,録画,ろくが,11,video recording,ghi hình,录像,녹화,rekaman video,वीडियो रिकॉर्डिंग,noun,1,,Word
WORD,3192,マイク,マイク,9,microphone,micrô,麦克风,마이크,mikrofon,माइक्रोफ़ोन,noun,,1,Word
WORD,3193,スピーカー,スピーカー,8,speaker,loa,扬声器,스피커,pengeras suara,स्पीकर,noun,1,,Word
WORD,3194,音響,おんきょう,15,acoustics/sound,âm thanh,音响,음향,akustik,ध्वनि,noun,1,,Word
WORD,3195,価値観,かちかん,13,values,giá trị quan,价值观,가치관,nilai-nilai,मूल्य,noun,1,2,Word
WORD,3196,異文化,いぶんか,12,different culture,văn hóa khác,异文化,이문화,budaya yang berbeda,भिन्न संस्कृति,noun,1,2,Word
WORD,3197,スポンジ,スポンジ,9,sponge,miếng bọt biển,海绵,스펀지,spons,स्पंज,noun,1,,Word
WORD,3198,たわし,たわし,10,scrubbing brush,bàn chải cọ rửa,刷子,수세미,sikat cuci,सफाई ब्रश,noun,1,,Word
WORD,3199,再生します,さいせいします,9,to reproduce,tái tạo,再生,재생하다,mereproduksi,पुनरुत्पादन करना,verb_sa,1,6,Word
WORD,3200,食品,しょくひん,8,food product,thực phẩm,食品,식품,produk makanan,खाद्य उत्पाद,noun,1,,Word
WORD,3201,食卓,しょくたく,13,dining table,bàn ăn,餐桌,식탁,meja makan,खाने की मेज,noun,1,,Word
WORD,3202,文房具,ぶんぼうぐ,9,stationery,văn phòng phẩm,文具,문구,alat tulis,स्टेशनरी,noun,1,3,Word
WORD,3203,事務,じむ,10,office work,công việc văn phòng,事务,사무,pekerjaan kantor,कार्यालय का काम,noun,,1,Word
WORD,3204,内装,ないそう,14,interior design,nội thất,内部装修,내장,desain interior,आंतरिक सजावट,noun,1,,Word
WORD,3205,変装,へんそう,15,disguise,hóa trang,化装,변장,penyamaran,वेश बदलना,noun,1,,Word
WORD,3206,便所,べんじょ,9,toilet,nhà vệ sinh,厕所,변소,toilet,शौचालय,noun,,1,Word
WORD,3207,香水,こうすい,12,perfume,nước hoa,香水,향수,parfum,इत्र,noun,1,,Word
WORD,3208,口座,こうざ,9,account,tài khoản,账户,계좌,rekening,खाता,noun,1,,Word
WORD,3209,振り込み,ふりこみ,9,bank transfer,chuyển khoản,转账,송금,transfer bank,बैंक हस्तांतरण,noun,1,,Word
WORD,3210,引き落とし,ひきおとし,13,automatic withdrawal,tự động rút tiền,自动转账,"자동 이체, 자동 인출",tarik otomatis,निकासी,noun,1,,Word
WORD,3211,通帳,つうちょう,11,passbook,sổ tiết kiệm,存折,통장,buku tabungan,पासबुक,noun,1,,Word
WORD,3212,自動化,じどうか,12,automation,tự động hóa,自动化,자동화,otomatisasi,स्वचालन,noun,1,,Word
WORD,3213,システム,システム,11,system,hệ thống,系统,시스템,sistem,सिस्टम,noun,,1,Word
WORD,3214,デザイナー,デザイナー,14,designer,nhà thiết kế,设计师,디자이너,desainer,डिज़ाइनर,noun,1,,Word
WORD,3215,アプリ,アプリ,8,app,ứng dụng,应用,앱,aplikasi,ऐप,noun,,1,Word
WORD,3216,化け物,ばけもの,15,monster,quái vật,妖怪,괴물,monster,राक्षस,noun,1,3,Word
WORD,3217,怪物,かいぶつ,16,monster,quái vật,怪物,괴물,monster,राक्षस,noun,1,,Word
WORD,3218,倫理,りんり,14,ethics,đạo đức,伦理,윤리,etika,नैतिकता,noun,,1,Word
WORD,3219,道徳,どうとく,15,morality,đạo đức,道德,도덕,moral,नैतिकता,noun,1,,Word
WORD,3220,保証,ほしょう,14,guarantee,đảm bảo,保证,보증,"jaminan,garansi",गारंटी,noun,1,,Word
WORD,3221,補償,ほしょう,15,compensation,bồi thường,补偿,보상,kompensasi,मुआवजा,noun,1,,Word
WORD,3222,ツール,ツール,14,tool,công cụ,工具,도구,alat,उपकरण,noun,1,,Word
WORD,3223,筆記用具,ひっきようぐ,10,writing implement,dụng cụ viết,文具,필기구,alat tulis,लेखन सामग्री,noun,1,4,Word
WORD,3224,筆記,ひっき,9,writing,viết,笔试,필기,menulis,लेखन,noun,1,,Word
WORD,3225,読解,どっかい,11,reading comprehension,đọc hiểu,阅读理解,독해,pemahaman membaca,पठन बोध,noun,1,,Word
WORD,3226,聴解,ちょうかい,12,listening comprehension,nghe hiểu,听解,청해,pemahaman mendengarkan,श्रवण बोध,noun,1,,Word
WORD,3227,オンライン,オンライン,9,online,trực tuyến,在线,온라인,daring,ऑनलाइन,noun,1,3,Word
WORD,3228,面談,めんだん,11,interview,phỏng vấn,面谈,면담,wawancara,साक्षात्कार,noun,1,,Word
WORD,3229,換気扇,かんきせん,10,ventilation fan,quạt thông gió,换气扇,환풍기,kipas ventilasi,वेंटिलेशन पंखा,noun,1,,Word
WORD,3230,炊飯器,すいはんき,11,rice cooker,nồi cơm điện,电饭锅,밥솥,penanak nasi,चावल पकाने का बर्तन,noun,1,3,Word
WORD,3231,保温,ほおん,9,heat retention,giữ ấm,保温,보온,menjaga suhu,ऊष्मा संरक्षण,noun,1,,Word
WORD,3232,加湿,かしつ,11,humidification,làm ẩm,加湿,가습,pelembapan,आर्द्रीकरण,noun,1,,Word
WORD,3233,冷却,れいきゃく,12,cooling,làm mát,冷却,냉각,pendinginan,शीतलन,noun,1,,Word
WORD,3234,計算します,けいさんします,10,to calculate,tính toán,计算,계산하다,menghitung,गणना करना,verb_sa,1,6,Word
WORD,3235,賛同します,さんどうします,15,to agree with,tán thành,赞同,찬동하다,menyetujui,सहमत होना,verb_sa,1,6,Word
WORD,3236,よくある,よくある,9,common,thường gặp,常见的,흔하다,umum,आम,multi_word,,1,Word
WORD,3237,典型的な,てんけいてきな,14,typical,điển hình,典型的,전형적인,"tipikal,khas","विशिष्ट,ठेठ",na_adjective,1,,Word
WORD,3238,稀な,まれな,13,rare,hiếm,"稀有的, 罕见的","드문, 희귀한",langka,दुर्लभ,na_adjective,1,,Word
WORD,3239,頻繁な,ひんぱんな,11,frequent,thường xuyên,频繁的,빈번하다,sering,बारंबार,na_adjective,1,,Word
WORD,3240,まじで,まじで,8,really/seriously,thật sự,真的,정말로,sungguh,सच में,adverb,,1,Word
WORD,3241,やばい,やばい,9,awful/cool,tệ/ngầu,不妙,위험하다,mengerikan,ख़राब/बढ़िया,i_adjective,1,2,Word
WORD,3242,気持ち悪い,きもちわるい,9,unpleasant/gross,khó chịu/ghê tởm,恶心的,기분 나쁘다,tidak menyenangkan,घिनौना,i_adjective,1,5,Word
WORD,3243,はまります,はまります,13,to be hooked on,nghiện,"沉迷于, 迷上","빠지다, 열중하다",ketagihan,लत लगना,verb5,1,4,Word
WORD,3244,モテます,モテます,10,to be popular,được yêu thích,受欢迎,인기 있다,populer,लोकप्रिय होना,verb1down,1,3,Word
WORD,3245,プリンター,プリンター,11,printer,máy in,打印机,프린터,pencetak,प्रिंटर,noun,1,,Word
WORD,3246,印刷機,いんさつき,14,printing machine,máy in,印刷机,인쇄기,mesin cetak,प्रिंटिंग मशीन,noun,1,3,Word
WORD,3247,スキャン,スキャン,13,scan,quét,扫描,스캔,pemindaian,स्कैन,noun,1,2,Word
WORD,3248,素朴な,そぼくな,14,simple/naive,đơn giản/ngây thơ,"朴素的,淳朴的",소박하다,"sederhana,polos","सरल,सीधा",na_adjective,1,,Word
WORD,3249,質素な,しっそな,15,simple/plain,giản dị,朴素的,검소한,sederhana,सादा,na_adjective,,1,Word
WORD,3250,模様,もよう,10,pattern,hoa văn,花纹,무늬,pola,पैटर्न,noun,1,,Word
WORD,3251,天気図,てんきず,15,weather map,bản đồ thời tiết,天气图,일기도,peta cuaca,मौसम का नक्शा,noun,1,3,Word
WORD,3252,パターン,パターン,12,pattern,mẫu,图案,패턴,pola,पैटर्न,noun,1,2,Word
WORD,3253,形式,けいしき,11,format,hình thức,形式,형식,format,प्रारूप,noun,1,,Word
WORD,3254,フォーマット,フォーマット,13,format,định dạng,"格式, 版式","포맷, 형식",format,प्रारूप,noun,,1,Word
WORD,3255,型,かた,13,type/model,kiểu/mẫu,"型, 种类","형태, 모델",jenis,प्रकार,noun,1,,Word
WORD,3256,コンセント,コンセント,6,outlet,ổ cắm,插座,콘센트,stopkontak,आउटलेट,noun,,1,Word
WORD,3257,プラグ,プラグ,9,plug,phích cắm,插头,플러그,steker,प्लग,noun,1,,Word
WORD,3258,延長コード,えんちょうコード,11,extension cord,dây nối dài,延长线,연장 코드,kabel ekstensi,एक्सटेंशन कॉर्ड,noun,1,4,Word
WORD,3259,差し込みます,さしこみます,9,to plug in,cắm vào,插入,꽂다,mencolokkan,लगाना,verb5,1,5,Word
WORD,3260,アダプター,アダプター,15,adapter,bộ chuyển đổi,适配器,어댑터,adaptor,एडॉप्टर,noun,1,,Word
WORD,3261,石,いし,3,stone,đá,石头,돌,batu,पत्थर,noun,1,,Word
WORD,3262,泉,いずみ,11,spring (water),suối,泉水,샘,mata air,झरना,noun,1,,Word
WORD,3263,氷,こおり,5,ice,nước đá,冰,얼음,es,बर्फ़,noun,1,,Word
WORD,3264,待機します,たいきします,12,to stand by,chờ đợi,待机,대기하다,bersiaga,"इंतज़ार करना, तत्पर रहना",verb_sa,,1,Word
WORD,3265,大気,たいき,11,atmosphere,khí quyển,大气,대기,atmosfer,वायुमंडल,noun,,1,Word
WORD,3266,火災,かさい,11,fire (disaster),hỏa hoạn,火灾,화재,kebakaran,आग,noun,1,,Word
WORD,3267,磁石,じしゃく,11,magnet,nam châm,磁铁,자석,magnet,चुंबक,noun,,1,Word
WORD,3268,哺乳類,ほにゅうるい,15,mammal,động vật có vú,哺乳动物,포유류,mamalia,स्तनधारी,noun,1,,Word
WORD,3269,整理,せいり,9,arrangement/sorting,sắp xếp,整理,정리,penataan,व्यवस्था,noun,,1,Word
WORD,3270,整頓,せいとん,12,tidying up,chỉnh tề,整理,정돈,merapikan,"व्यवस्था, सुव्यवस्था",noun,1,,Word
WORD,3271,躾,しつけ,12,discipline/training,rèn luyện/dạy dỗ,教养,예절,"disiplin, didikan","अनुशासन, प्रशिक्षण",noun,1,,Word
WORD,3272,ごみ,ごみ,3,trash,rác,垃圾,쓰레기,sampah,कचरा,noun,1,,Word
WORD,3273,ごみ箱,ごみばこ,5,trash can,thùng rác,垃圾桶,쓰레기통,tempat sampah,कूड़ेदान,noun,1,3,Word
WORD,3274,可燃ごみ,かねんごみ,9,burnable trash,rác cháy được,可燃垃圾,타는 쓰레기,sampah yang dapat dibakar,जलने वाला कचरा,noun,1,2,Word
WORD,3275,不燃ごみ,ふねんごみ,11,non-burnable trash,rác không cháy được,不燃垃圾,불연 쓰레기,sampah non-bakar,गैर-ज्वलनशील कचरा,noun,1,2,Word
WORD,3276,燃やせます,もやせます,10,to be able to burn,có thể đốt,可以燃烧,태울 수 있다,dapat membakar,जलाया जा सकता है,verb1down,1,4,Word
WORD,3277,リサイクル,リサイクル,7,recycle,tái chế,回收,재활용,daur ulang,पुनर्चक्रण,noun,1,2,Word
WORD,3278,素材,そざい,12,material,nguyên liệu,素材,소재,bahan,सामग्री,noun,1,,Word
WORD,3279,家計,かけい,13,household budget,kinh tế gia đình,"家计, 家庭经济",가계,anggaran rumah tangga,घरेलू बजट,noun,1,,Word
WORD,3280,光熱費,こうねつひ,11,utility costs,chi phí điện nước,水电煤气费,광열비,biaya utilitas,उपयोगिता लागत,noun,1,3,Word
WORD,3281,おたま,おたま,11,ladle,muỗng múc canh,勺子,국자,sendok sayur,कलछी,noun,1,2,Word
WORD,3282,オーブン,オーブン,12,oven,lò nướng,烤箱,오븐,oven,ओवन,noun,,1,Word
WORD,3283,食器棚,しょっきだな,11,cupboard,tủ chén,碗橱,식기장,lemari piring,बरतन रखने की अलमारी,noun,1,3,Word
WORD,3284,棚,たな,8,shelf,kệ,架子,선반,rak,शेल्फ,noun,1,,Word
WORD,3285,管理人,かんりにん,9,manager/caretaker,người quản lý,管理员,관리인,manajer,प्रबंधक,noun,1,,Word
WORD,3286,粗大ゴミ,そだいごみ,13,oversized trash,rác cồng kềnh,大件垃圾,대형 쓰레기,sampah besar,बड़ा कूड़ा,noun,1,2,Word
WORD,3287,分別します,ぶんべつします,9,to separate (trash),phân loại (rác),分类,분리하다,memisahkan,अलग करना,verb_sa,1,6,Word
WORD,3288,寮,りょう,11,dormitory,ký túc xá,宿舍,기숙사,asrama,छात्रावास,noun,,1,Word
